"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Eastern Buffer","EM2","2022-10-03","1","Bottom Water","0.6","0.003","4.1","0.07","0.27","0.19","0.13","28.4","4.6","0.84","2.2","32.8","1.1","8","0.008","0.017","0.063","390","150","5.4","83","0.7","0.046","<0.1"
"Eastern Buffer","EM2","2022-11-07","1","Surface Water","0.6","<0.001","49.7","0.07","0.72","0.52","0.22","23.1","3.1","1.4","2.1","33.1","<0.2","7.2","0.019","0.018","0.18","22","12","6.3","88","1.2","0.017","0.4"
"Eastern Buffer","EM2","2022-11-07","1","Middle Water","1.2","<0.001","75.2","0.07","0.53","0.34","0.2","22.9","9.7","1.5","2.1","33.1","0.8","7.2","0.02","0.017","0.17","160","100","6.4","90","0.9","0.01","0.3"
"Eastern Buffer","EM2","2022-11-07","1","Bottom Water","1.9","<0.001","221.2","0.07","0.37","0.21","0.17","22.9","15","1.5","2.1","33.1","1.2","7.2","0.02","0.017","0.14","150","94","6.4","90","0.5","0.013","0.4"
"Eastern Buffer","EM2","2022-12-03","1","Surface Water","1.7","0.004","4.1","0.07","0.24","0.15","0.18","22.9","10","0.63","2.2","32.5","<0.2","8.1","0.017","0.014","0.078","330","160","6","84","0.9","0.085","<0.1"
"Eastern Buffer","EM2","2022-12-03","1","Middle Water","1.9","0.003","4.1","0.06","0.2","0.14","0.12","22.9","11","0.51","2.2","32.8","<0.2","8.1","0.015","0.008","0.047","130","77","6.1","86","0.7","0.068","<0.1"
"Eastern Buffer","EM2","2022-12-03","1","Bottom Water","1","0.003","4.2","0.05","0.62","0.58","0.1","22.9","6.6","0.5","2.2","32.8","0.3","8.1","0.014","0.005","0.032","26","12","6.2","88","0.9","0.06","<0.1"
"Eastern Buffer","EM2","2023-01-15","1","Surface Water","0.6","<0.001","0.8","0.08","0.74","0.52","0.34","18.7","1.8","1.4","2.8","32.6","0.4","7.3","0.019","0.026","0.19","220","120","5.5","72","0.7","0.12","<0.1"
"Eastern Buffer","EM2","2023-01-15","1","Middle Water","0.6","<0.001","1.7","0.08","0.8","0.58","0.35","18.5","1.4","1.3","2.8","32.6","0.5","7.3","0.035","0.026","0.19","610","280","6.6","86","0.4","0.13","0.1"
"Eastern Buffer","EM2","2023-01-15","1","Bottom Water","<0.5","<0.001","1.3","0.08","0.54","0.32","0.3","18","1","1.4","2.8","32.7","0.5","7.4","0.02","0.022","0.2","240","130","7.2","92","<0.2","0.08","<0.1"
"Eastern Buffer","EM2","2023-02-09","1","Surface Water","2.2","<0.001","1.1","0.07","0.27","0.22","0.11","17.8","8","0.19","3.4","33.2","2.1","7.5","0.018","0.005","0.046","270","240","6.5","84","3.4","0.062","0.8"
"Eastern Buffer","EM2","2023-02-09","1","Middle Water","2","<0.001","1.2","0.1","0.27","0.22","0.1","17.9","5.6","0.17","3.4","33.2","1.7","7.5","0.015","0.005","0.043","280","190","8","103","4.4","0.054","0.9"
"Eastern Buffer","EM2","2023-02-09","1","Bottom Water","1.8","<0.001","1.3","0.05","0.28","0.23","0.09","18","8","0.18","3.4","33.3","1.2","7.5","0.014","0.004","0.043","260","200","8","103","4.1","0.046","0.8"
"Eastern Buffer","EM2","2023-03-02","1","Surface Water","1","<0.001","0.7","0.05","0.58","0.55","0.06","18.6","5.1","0.67","3.5","33.6","0.3","7.3","0.003","0.012","0.016","9","7","7.4","96","0.6","0.032","0.6"
"Eastern Buffer","EM2","2023-03-02","1","Middle Water","0.5","<0.001","1.5","0.05","0.6","0.56","0.07","18.5","1.4","0.66","3.5","33.6","<0.2","7.3","<0.002","0.011","0.024","20","18","7.3","95","1.3","0.033","0.7"
"Eastern Buffer","EM2","2023-03-02","1","Bottom Water","0.8","<0.001","3.8","0.05","0.6","0.57","0.07","18.3","4.3","0.65","3.5","33.6","0.5","7.3","0.003","0.012","0.022","20","9","7.2","93","0.5","0.034","0.7"
"Eastern Buffer","EM2","2023-04-22","1","Surface Water","0.8","<0.001","1.8","0.03","0.21","0.19","0.08","23.2","2.1","0.26","2.7","33.4","0.6","7.1","<0.002","<0.002","0.018","74","37","6.2","87","0.7","0.056","<0.1"
"Eastern Buffer","EM2","2023-04-22","1","Middle Water","0.8","<0.001","2.3","0.03","0.31","0.25","0.11","23.1","2.2","0.29","2.7","33.7","<0.2","7.2","<0.002","0.007","0.049","61","29","6.3","89","0.3","0.054","<0.1"
"Eastern Buffer","EM2","2023-04-22","1","Bottom Water","1.4","<0.001","4.9","0.04","0.49","0.49","0.05","23","5.6","0.26","2.7","33.8","0.8","7.1","<0.002","<0.002","<0.002","79","30","6.1","87","0.5","0.043","<0.1"
"Eastern Buffer","EM2","2023-05-08","1","Surface Water","0.8","0.001","3.3","0.05","0.97","0.86","0.22","24.3","4","0.59","2.7","33","<0.2","7.4","0.02","0.009","0.099","350","100","5.4","78","0.2","0.11","2.6"
"Eastern Buffer","EM2","2023-05-08","1","Middle Water","1","0.001","2.1","0.05","0.96","0.86","0.21","24.4","5.2","0.42","2.7","33.2","<0.2","7.4","0.024","0.01","0.091","380","160","5.9","85","<0.2","0.11","0.7"
"Eastern Buffer","EM2","2023-05-08","1","Bottom Water","0.8","<0.001","3","0.05","0.85","0.78","0.12","24.1","6","0.39","2.7","33.8","<0.2","7.4","0.038","0.01","0.059","170","120","6.1","88","<0.2","0.05","0.3"
"Eastern Buffer","EM2","2023-06-05","1","Surface Water","1","0.002","2.7","0.05","0.76","0.68","0.1","28","3.2","0.13","3.1","29.7","1.8","8.2","0.038","0.012","0.064","34","12","7.4","112","10","0.023","0.8"
"Eastern Buffer","EM2","2023-06-05","1","Middle Water","1.4","0.002","3.5","0.06","0.83","0.75","0.12","26.9","5.5","0.28","3.1","32.5","0.7","8","0.013","0.017","0.066","200","88","8.5","127","8.9","0.036","0.5"
"Eastern Buffer","EM2","2023-06-05","1","Bottom Water","1.1","0.002","5.6","0.07","0.8","0.72","0.12","25.8","6.8","0.59","3.1","33.4","0.6","8","0.053","0.035","0.048","260","110","5.2","77","3.8","0.037","0.1"
"Eastern Buffer","EM2","2023-07-03","1","Surface Water","1","0.004","3.8","0.07","0.81","0.49","0.44","25.9","2","1.2","2.1","30.1","1.6","7.9","0.009","0.052","0.27","1400","250","7.5","109","4.8","0.12","0.7"
"Eastern Buffer","EM2","2023-07-03","1","Middle Water","1.6","0.002","4.8","0.05","1.13","0.91","0.29","23.9","5.8","1.1","2.1","33.1","1.4","7.8","0.017","0.042","0.18","1400","490","4.3","62","1.9","0.068","0.4"
"Eastern Buffer","EM2","2023-07-03","1","Bottom Water","1","<0.001","6.3","0.04","1.15","0.98","0.2","23.3","5","1","2.1","33.9","1.1","7.8","0.012","0.035","0.13","610","180","3.7","53","0.8","0.033","0.2"
"Eastern Buffer","EM2","2023-08-11","1","Surface Water","1.8","0.003","11.6","0.06","0.5","0.25","0.31","26","4.6","0.5","2.6","31.5","5.5","7.9","0.006","0.055","0.19","1500","500","5.2","77","17","0.067","1.1"
"Eastern Buffer","EM2","2023-08-11","1","Middle Water","1.2","0.001","12.5","0.06","0.31","0.15","0.2","24.3","3.4","1.3","2.6","33.1","3.3","7.9","0.017","0.034","0.13","990","360","4.3","61","3.7","0.039","0.5"
"Eastern Buffer","EM2","2023-08-11","1","Bottom Water","1.1","<0.001","12.2","0.05","0.16","<0.05","0.12","22.7","4.9","1.2","2.6","34.2","1.7","7.9","0.013","0.021","0.092","320","190","4.2","59","0.8","0.006","0.2"
"Eastern Buffer","EM2","2023-09-15","1","Surface Water","0.8","0.002","3.2","0.08","0.28","0.18","0.16","27.1","3.8","1.3","2.3","31.5","<0.2","7.9","0.015","0.028","0.072","370","160","7.3","109","1","0.055","0.6"
"Eastern Buffer","EM2","2023-09-15","1","Middle Water","0.9","<0.001","3.3","0.07","0.16","0.1","0.07","26.4","5.5","0.81","2.3","32.6","<0.2","7.9","0.008","0.019","0.037","46","18","4.6","69","1","0.009","0.3"
"Eastern Buffer","EM2","2023-09-15","1","Bottom Water","2","<0.001","7.4","0.07","0.19","0.12","0.07","26.1","14","0.9","2.3","33.1","0.6","7.9","0.006","0.023","0.042","19","8","5.4","80","0.5","<0.005","0.3"
"Eastern Buffer","EM2","2023-10-04","1","Surface Water","2.4","0.002","3.2","0.05","0.2","0.16","0.09","29.6","7","0.55","2.5","32.1","0.5","7.9","0.007","0.004","0.036","56","20","6.8","107","1.6","0.05","0.1"
"Eastern Buffer","EM2","2023-10-04","1","Middle Water","2.5","<0.001","3.1","0.06","0.11","0.11","0.02","29.4","5.7","0.47","2.5","32.3","<0.2","7.9","<0.002","<0.002","<0.002","92","47","5.8","91","0.5","0.012","0.2"
"Eastern Buffer","EM2","2023-10-04","1","Bottom Water","2.5","0.002","4.7","0.06","0.17","0.13","0.08","29.3","8.2","0.54","2.5","32.6","<0.2","7.9","0.004","0.005","0.031","7","5","5.7","90","1.9","0.041","<0.1"
"Eastern Buffer","EM2","2023-11-10","1","Surface Water","<0.5","0.001","2.9","0.04","0.23","0.17","0.09","26.1","1.6","0.22","2.6","32.5","<0.2","7.9","0.005","0.006","0.052","29","18","6.2","92","1.7","0.031","0.4"
"Eastern Buffer","EM2","2023-11-10","1","Middle Water","0.5","<0.001","2.9","0.04","0.29","0.24","0.07","26.1","2.6","0.21","2.6","32.5","0.2","7.9","0.004","0.005","0.042","62","32","6.3","94","0.9","0.022","0.4"
"Eastern Buffer","EM2","2023-11-10","1","Bottom Water","0.8","<0.001","5.6","0.06","0.2","0.15","0.08","26","7.3","0.21","2.6","32.6","0.3","7.9","0.004","0.005","0.043","120","52","6.3","94","1.6","0.028","0.3"
"Eastern Buffer","EM2","2023-12-14","1","Surface Water","1.5","0.002","2.9","0.06","0.22","0.15","0.1","23.2","2.5","0.24","2.6","33.1","3.3","8.2","0.008","0.022","0.052","89","45","5.5","78","5.3","0.026","0.9"
"Eastern Buffer","EM2","2023-12-14","1","Middle Water","1.7","0.002","3","0.06","0.19","0.12","0.11","23.2","3","0.23","2.6","33.1","4.3","8.2","0.005","0.019","0.053","100","56","5.6","79","5","0.033","0.9"
"Eastern Buffer","EM2","2023-12-14","1","Bottom Water","0.6","0.001","4.2","0.05","0.14","0.09","0.06","23.1","3.2","0.29","2.6","33.2","2.6","8.2","0.007","0.004","0.042","51","25","7","99","4.6","0.017","0.7"
"Eastern Buffer","EM2","2024-01-15","1","Surface Water","1.6","<0.001","3","0.04","0.19","0.15","0.08","20.1","8.2","0.14","3.5","33.4","0.8","7.8","0.005","0.004","0.036","13","7","6.5","88","5.7","0.035","0.5"
"Eastern Buffer","EM2","2024-01-15","1","Middle Water","0.8","<0.001","2.8","0.03","0.15","0.12","0.06","20","4","0.13","3.5","33.5","1.4","7.8","<0.002","<0.002","0.025","100","38","8","107","5.4","0.03","0.6"
"Eastern Buffer","EM2","2024-01-15","1","Bottom Water","1.3","<0.001","5.9","0.03","0.17","0.16","0.02","20","7.6","0.17","3.5","33.8","2.1","7.8","<0.002","<0.002","0.009","19","9","7.8","104","3.8","0.013","0.3"
"Eastern Buffer","EM2","2024-02-03","1","Surface Water","1.1","<0.001","0.2","0.04","0.16","0.14","0.04","19.1","3.4","0.34","4.9","34.1","<0.2","8","<0.002","<0.002","0.021","2","<1","6.9","91","1","0.015","0.3"
"Eastern Buffer","EM2","2024-02-03","1","Middle Water","<0.5","<0.001","0.2","0.03","0.14","0.13","0.03","19.1","2","0.32","4.9","34.1","<0.2","8","<0.002","<0.002","0.008","<1","<1","7.1","94","1.1","0.018","0.3"
"Eastern Buffer","EM2","2024-02-03","1","Bottom Water","<0.5","<0.001","0.4","0.03","0.21","0.2","0.03","19.1","2.7","0.35","4.9","34.1","<0.2","8","<0.002","<0.002","0.009","<1","<1","7","93","1","0.018","0.3"
"Eastern Buffer","EM2","2024-03-06","1","Surface Water","<0.5","<0.001","2.4","0.04","0.2","0.15","0.1","20.1","2.3","0.42","3.5","34.2","<0.2","7.7","<0.002","0.003","0.046","16","4","7","95","0.9","0.055","1.9"
"Eastern Buffer","EM2","2024-03-06","1","Middle Water","<0.5","<0.001","2.4","0.04","0.23","0.19","0.09","19.7","<0.5","0.43","3.5","34.2","<0.2","7.7","0.002","0.004","0.036","140","82","7","94","0.5","0.051","1.9"
"Eastern Buffer","EM2","2024-03-06","1","Bottom Water","<0.5","<0.001","2.7","0.04","0.14","0.12","0.06","19.7","1.6","0.34","3.5","34.4","<0.2","7.7","0.003","<0.002","0.022","24","14","7.1","95","0.5","0.035","1.9"
"Eastern Buffer","EM2","2024-04-11","1","Surface Water","0.9","<0.001","2.7","0.05","0.22","0.16","0.09","23.7","3.8","0.26","3","33.6","<0.2","7.6","0.005","<0.002","0.055","3","1","7","101","1.4","0.036","0.4"
"Eastern Buffer","EM2","2024-04-11","1","Middle Water","1","<0.001","2.7","0.06","0.2","0.16","0.06","23.5","2.8","0.25","3","33.7","<0.2","7.6","<0.002","<0.002","0.035","27","20","5.2","74","1.1","0.022","0.4"
"Eastern Buffer","EM2","2024-04-11","1","Bottom Water","0.8","<0.001","3.3","0.06","0.17","0.15","0.03","23.5","1","0.26","3","34.1","0.3","7.6","0.002","<0.002","0.016","11","5","6.4","92","0.7","0.007","0.3"
"Eastern Buffer","EM2","2024-05-17","1","Surface Water","<0.5","<0.001","1.1","0.07","0.15","0.13","0.03","25.8","1.4","0.11","3.4","31.8","<0.2","8.2","<0.002","<0.002","0.013","7","<1","5.6","82","2.2","0.01","<0.1"
"Eastern Buffer","EM2","2024-05-17","1","Middle Water","1.9","<0.001","0.8","0.08","0.2","0.19","0.02","25.7","6.9","0.1","3.4","31.9","<0.2","8.2","0.005","0.002","0.009","6","<1","5.9","86","1.3","0.006","<0.1"
"Eastern Buffer","EM2","2024-05-17","1","Bottom Water","1.1","<0.001","2.3","0.08","0.16","0.15","0.02","25.7","4.5","0.1","3.4","32","<0.2","8.2","0.031","<0.002","0.008","4","3","5.4","79","1.8","<0.005","<0.1"
"Eastern Buffer","EM2","2024-06-21","1","Surface Water","1.8","0.005","2.5","0.05","0.73","0.36","0.42","27.4","6.2","0.25","2.1","27.7","8.1","8.3","0.009","0.046","0.32","1500","350","5.7","85","35","0.051","3.2"
"Eastern Buffer","EM2","2024-06-21","1","Middle Water","2.4","0.002","2.5","0.06","0.37","0.2","0.2","26","13","0.52","2.1","31.5","2.1","8.1","0.006","0.037","0.13","580","210","5.7","84","13","0.034","1.3"
"Eastern Buffer","EM2","2024-06-21","1","Bottom Water","2.2","0.001","2.7","0.06","0.21","0.12","0.11","25.1","13","0.67","2.1","32.8","0.7","8","0.008","0.031","0.054","500","300","3.9","57","1.7","0.024","0.5"
"Eastern Buffer","EM2","2024-07-04","1","Surface Water","1.9","<0.001","4.1","0.09","0.73","0.31","0.45","27.7","7","0.46","2.4","24.1","5.8","7.7","<0.002","0.029","0.39","1100","420","7","102","29","0.034","2.4"
"Eastern Buffer","EM2","2024-07-04","1","Middle Water","0.6","<0.001","3.7","0.13","0.37","0.2","0.22","24","2.9","1","2.4","32.1","2.4","7.3","0.009","0.021","0.15","590","370","4.6","66","5.5","0.044","0.4"
"Eastern Buffer","EM2","2024-07-04","1","Bottom Water","1","<0.001","4.6","0.14","0.26","0.15","0.13","22.9","5.3","1.1","2.4","34.4","0.6","7.3","0.011","0.02","0.093","40","20","3.2","46","1","0.018","0.4"
"Eastern Buffer","EM2","2024-08-05","1","Surface Water","1.2","0.003","3.1","0.1","0.52","0.34","0.22","26.6","3","0.28","2.6","31.1","2.4","8.2","<0.002","0.023","0.16","130","58","5.3","79","5.6","0.036","1"
"Eastern Buffer","EM2","2024-08-05","1","Middle Water","2.3","<0.001","2.4","0.1","0.35","0.2","0.16","23.4","2.6","0.9","2.6","33.7","0.8","8","0.008","0.012","0.14","120","80","3.9","56","1.3","0.011","<0.1"
"Eastern Buffer","EM2","2024-08-05","1","Bottom Water","1","<0.001","4.7","0.1","0.36","0.23","0.14","22.8","4","1.1","2.6","34.3","0.8","7.9","0.009","0.009","0.12","16","7","3.3","47","1","0.009","<0.1"
"Eastern Buffer","EM2","2024-09-14","1","Surface Water","3.5","0.01","4","0.15","0.53","0.39","0.31","29","6.5","0.89","2","30.9","6.6","8","0.024","0.022","0.12","390","130","5.6","86","9.8","0.17","2.2"
"Eastern Buffer","EM2","2024-09-14","1","Middle Water","1.1","0.006","5","0.14","0.43","0.33","0.23","28.7","4","1.1","2","31.3","4","7.9","0.018","0.023","0.08","480","230","4","61","4.1","0.13","1.1"
"Eastern Buffer","EM2","2024-09-14","1","Bottom Water","2.4","0.004","6.3","0.15","0.32","0.23","0.19","28.3","4.8","1.3","2","32.2","1.3","7.9","0.019","0.031","0.06","580","280","4.2","64","2.1","0.098","0.7"
"Eastern Buffer","EM2","2024-10-07","1","Surface Water","3.1","<0.001","2.9","0.21","0.23","0.18","0.07","28.7","6.8","0.67","1.8","32.5","0.8","7.8","0.007","0.008","0.037","37","9","5.3","83","2","0.023","<0.1"
"Eastern Buffer","EM2","2024-10-07","1","Middle Water","2.6","<0.001","2.7","0.22","0.2","0.15","0.07","28.6","4.5","0.69","1.8","32.5","0.5","7.8","0.007","0.009","0.036","82","46","3.9","60","1.8","0.027","<0.1"
"Eastern Buffer","EM2","2024-10-07","1","Bottom Water","1.8","<0.001","4.1","0.28","0.18","0.14","0.06","28.5","5.2","0.73","1.8","32.6","0.3","7.8","0.006","0.01","0.033","64","41","4.1","64","1.3","0.021","<0.1"
"Eastern Buffer","EM2","2024-11-06","1","Surface Water","1.8","<0.001","2.6","0.11","0.23","0.11","0.14","26.2","18","0.76","2.5","32.6","<0.2","7.8","0.011","0.052","0.067","27","8","5.2","77","2.2","0.017","0.8"
"Eastern Buffer","EM2","2024-11-06","1","Middle Water","1.7","<0.001","2.5","0.12","0.23","0.13","0.11","26.1","12","0.81","2.5","32.6","0.7","7.8","0.004","0.051","0.049","87","33","4.4","65","1.5","0.007","0.8"
"Eastern Buffer","EM2","2024-11-06","1","Bottom Water","1.2","0.002","5.6","0.15","0.4","0.29","0.16","26.2","17","0.74","2.5","32.7","1","7.8","<0.002","0.048","0.06","50","20","4.4","66","1","0.054","1.1"
"Eastern Buffer","EM2","2024-12-10","1","Surface Water","1.2","0.001","2.3","0.05","0.38","0.2","0.24","21.6","4.3","0.59","2.4","31.6","2.8","7.8","0.005","0.009","0.17","370","200","6.7","91","4","0.061","0.8"
"Eastern Buffer","EM2","2024-12-10","1","Middle Water","1.4","0.001","2.6","0.04","0.33","0.16","0.22","21.8","4.4","0.63","2.4","31.9","1.9","7.8","0.013","0.007","0.16","210","130","6.7","92","4","0.052","0.3"
"Eastern Buffer","EM2","2024-12-10","1","Bottom Water","0.9","0.001","5.9","0.05","0.31","0.15","0.21","21.9","4.2","0.62","2.4","32","0.2","7.8","0.014","0.006","0.15","240","130","6.7","92","2.8","0.052","0.5"
"Eastern Buffer","EM3","1988-01-07","1","Surface Water","3","0.005","2.5","0.06","0.69","0.59","0.24","18.3","7.5","1.1","4","31.5","0.7","8.2","0.031","0.017","0.087","14","11","6.6","86","1.7","0.14","0.8"
"Eastern Buffer","EM3","1988-01-07","1","Middle Water","1.5","0.002","2.9","0.03","0.48","0.39","0.15","17.8","5","0.92","4","31.6","0.5","8.2","0.015","0.017","0.074","N/A","N/A","7.1","91","2.7","0.057","0.8"
"Eastern Buffer","EM3","1988-01-07","1","Bottom Water","1.5","0.001","2.9","0.02","0.39","0.32","0.09","17.7","2.5","0.88","4","31.7","1.6","8.2","0.008","0.014","0.058","10","9","7.7","98","1.9","0.013","0.8"
"Eastern Buffer","EM3","1988-02-08","1","Surface Water","4","0.001","2.2","0.07","0.4","0.38","0.04","17.4","6.5","0.61","N/A","33","<0.2","8.1","<0.005","0.012","0.012","22","20","7.4","94","3.6","0.016","0.6"
"Eastern Buffer","EM3","1988-02-08","1","Middle Water","1.5","0.001","2.9","0.03","0.35","0.32","0.05","17.4","3","0.62","N/A","32.9","<0.2","8.1","0.009","0.009","0.025","48","45","7.4","94","2.7","0.014","0.8"
"Eastern Buffer","EM3","1988-02-08","1","Bottom Water","2","0.002","2.8","0.04","0.41","0.37","0.11","17.5","3.5","0.63","N/A","33","0.2","8","0.03","<0.002","0.033","31","30","7.2","91","2.9","0.079","0.7"
"Eastern Buffer","EM3","1988-03-07","1","Surface Water","3.5","0.001","2.2","0.11","0.65","0.55","0.11","14.6","10","1.1","3.8","31.9","0.9","8.1","0.008","0.012","0.085","7","7","7.4","89","5.5","0.013","1.1"
"Eastern Buffer","EM3","1988-03-07","1","Middle Water","3.5","0.001","1.4","0.07","0.64","0.53","0.13","14.7","10","1.1","3.8","31.9","2.9","8.1","0.009","0.015","0.095","49","49","7","85","2.7","0.015","0.7"
"Eastern Buffer","EM3","1988-03-07","1","Bottom Water","2","0.001","2.3","0.06","0.65","0.54","0.11","14.8","7.5","1.1","3.8","31.9","0.8","8.1","0.011","0.013","0.092","78","78","6.9","83","4","0.009","0.8"
"Eastern Buffer","EM3","1988-04-11","1","Surface Water","1.5","0.001","6.1","0.02","0.47","0.45","0.04","17.1","2.5","0.79","1.6","32.8","0.4","8.3","<0.005","0.002","0.019","13","13","7.8","99","2.3","0.019","0.2"
"Eastern Buffer","EM3","1988-04-11","1","Middle Water","2.5","0.001","7","0.02","0.81","0.79","0.03","17","4","0.67","1.6","33","0.6","8.3","<0.005","<0.002","0.014","1","1","7.8","98","2.3","0.016","N/A"
"Eastern Buffer","EM3","1988-04-11","1","Bottom Water","1.5","0.001","9","0.13","0.65","0.62","0.04","17.1","3.5","0.67","1.6","32.9","0.8","8.3","<0.005","0.002","0.024","1","1","7.6","96","1.7","0.014","N/A"
"Eastern Buffer","EM3","1988-05-12","1","Surface Water","2","0.009","2.5","0.06","0.73","0.69","0.19","24.1","2","1.3","3.5","33","2.3","8.2","0.03","0.009","0.031","150","140","6.6","96","5.1","0.15","2.1"
"Eastern Buffer","EM3","1988-05-12","1","Middle Water","2.5","0.002","2.5","0.04","0.53","0.5","0.07","23.3","3","0.43","3.5","33.6","1.7","8","0.013","0.005","0.02","440","440","6.1","87","3.8","0.048","1.5"
"Eastern Buffer","EM3","1988-05-12","1","Bottom Water","1","0.002","2.5","0.03","0.49","0.47","0.07","22.4","1","0.3","3.5","34.3","1.4","8.2","0.008","0.005","0.014","65","37","5.8","82","1.5","0.05","1.3"
"Eastern Buffer","EM3","1988-06-06","1","Surface Water","0.5","0.002","3","<0.02","0.24","0.23","0.04","26.3","0.5","0.07","3.8","33.7","2.3","8.2","<0.005","0.002","0.01","4","3","6.3","95","1.3","0.027","0.3"
"Eastern Buffer","EM3","1988-06-06","1","Middle Water","2","0.002","3.9","<0.02","0.38","0.37","0.04","26.1","2","<0.05","3.8","33.7","3.2","8.2","<0.005","0.002","0.007","50","45","6","91","1.7","0.033","0.2"
"Eastern Buffer","EM3","1988-06-06","1","Bottom Water","1","0.002","4.3","<0.02","0.36","0.35","0.05","25.8","1","<0.05","3.8","33.9","3","8.2","0.005","0.003","0.011","51","50","5.6","84","1.1","0.039","0.2"
"Eastern Buffer","EM3","1988-07-08","1","Surface Water","1.5","0.002","3.5","0.03","0.75","0.69","0.09","25.9","4","0.57","2.3","31.4","4.4","8.1","0.005","0.027","0.03","N/A","N/A","6.3","93","8.4","0.037","0.8"
"Eastern Buffer","EM3","1988-07-08","1","Middle Water","2","0.001","3.5","0.03","0.62","0.59","0.04","22.6","2.5","0.61","2.3","34.2","1.4","8.1","<0.005","0.021","0.011","48","27","5.3","74","0.2","<0.005","0.5"
"Eastern Buffer","EM3","1988-07-08","1","Bottom Water","2.5","0.001","6","0.02","0.55","0.52","0.04","22.3","5.5","0.65","2.3","34.3","0.6","8.1","<0.005","0.02","0.011","13","9","5.3","75","0.6","0.005","0.5"
"Eastern Buffer","EM3","1988-08-12","1","Surface Water","0.5","0.004","2.8","<0.02","0.28","0.27","0.04","27.5","1","0.07","6","30.7","0.8","8.5","<0.005","<0.002","0.009","110","35","6.3","95","1.9","0.03","0.7"
"Eastern Buffer","EM3","1988-08-12","1","Middle Water","1.5","0.004","3","0.02","0.36","0.31","0.11","25.3","3.5","0.2","6","32.5","2.9","8.2","0.012","0.017","0.035","N/A","N/A","4.3","63","4","0.056","0.3"
"Eastern Buffer","EM3","1988-08-12","1","Bottom Water","1","0.001","4.5","0.02","0.2","0.2","0.01","22.3","2.5","0.68","6","34.2","1.1","8.2","<0.005","<0.002","<0.002","380","130","4","56","0.8","0.005","0.1"
"Eastern Buffer","EM3","1988-09-13","1","Surface Water","1.5","0.002","1","<0.02","0.3","0.22","0.09","27.7","3","0.28","2.5","25.4","1.5","8.7","0.005","0.011","0.071","8","3","8.9","131","2.9","0.01","1.8"
"Eastern Buffer","EM3","1988-09-13","1","Middle Water","1","0.002","1","0.02","0.33","0.3","0.04","24.1","2.5","0.06","2.5","32.5","4","8.6","<0.005","0.004","0.024","80","60","5.1","73","11","0.01","2.1"
"Eastern Buffer","EM3","1988-09-13","1","Bottom Water","1.5","0.001","1","0.02","0.3","0.25","0.06","22.3","2.5","0.11","2.5","34.2","3.3","8.7","<0.005","0.007","0.042","33","26","4.3","59","9.5","0.008","1.9"
"Eastern Buffer","EM3","1988-10-07","1","Surface Water","1","0.003","1.5","<0.02","0.2","0.19","0.03","24.9","1.5","0.61","4","31.9","0.6","8.5","<0.005","0.004","0.007","10","10","6.7","98","6.1","0.021","0.9"
"Eastern Buffer","EM3","1988-10-07","1","Middle Water","1.5","0.001","1.9","<0.02","0.15","0.13","0.03","24.6","2","0.69","4","31.9","2.6","8.5","<0.005","0.006","0.015","560","540","6.6","95","3.4","0.013","0.5"
"Eastern Buffer","EM3","1988-10-07","1","Bottom Water","3.5","0.003","1.7","<0.02","0.17","0.13","0.07","24.2","4","1.1","4","32.1","1.4","8.4","<0.005","0.015","0.027","84","78","5.7","81","3.4","0.031","0.4"
"Eastern Buffer","EM3","1988-11-18","1","Surface Water","1","0.013","2.8","0.08","0.63","0.49","0.47","21.4","2.5","1.6","2","31.2","0.2","8.1","0.056","0.021","0.12","280","250","5","67","0.8","0.33","<0.1"
"Eastern Buffer","EM3","1988-11-18","1","Middle Water","0.5","0.012","3","0.06","0.51","0.37","0.42","21.3","1.5","1.6","2","31.3","0.4","8.1","0.052","0.021","0.12","230","200","5.3","71","0.8","0.28","N/A"
"Eastern Buffer","EM3","1988-11-18","1","Bottom Water","0.5","0.011","3.5","0.06","0.5","0.35","0.4","21.2","2","1.59","2","31.3","0.7","8.1","0.044","0.021","0.125","320","280","5.5","75","0.4","0.25","0.1"
"Eastern Buffer","EM3","1988-12-12","1","Surface Water","2","0.003","5.2","0.03","0.44","0.4","0.09","19.2","7.5","0.38","3","31.3","0.5","8.4","0.01","0.008","0.036","5","4","7.2","94","1","0.044","<0.1"
"Eastern Buffer","EM3","1988-12-12","1","Middle Water","2.5","0.003","4.9","0.03","0.2","0.16","0.09","19.1","7","0.41","3","31.3","0.6","8.4","0.007","0.008","0.035","18","16","7.2","94","0.8","0.044","<0.1"
