"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Victoria Harbour","VM2","2002-07-03","1","Bottom Water","1.3","0.001","11.4","0.03","0.21","0.12","0.12","22.1","9","0.81","1","34.1","0.9","8.1","0.006","0.025","0.066","80","28","4.7","66","1.5","0.025","1.2"
"Victoria Harbour","VM2","2002-08-05","1","Surface Water","1.7","0.004","9.7","0.04","0.34","0.27","0.14","26.1","7.2","0.31","2","31.2","3.4","8.1","0.006","0.011","0.058","7200","3700","5","74","7","0.07","1.5"
"Victoria Harbour","VM2","2002-08-05","1","Middle Water","1.7","0.004","10.4","0.04","0.33","0.26","0.14","26","7.9","0.36","2","31.2","2.9","8.1","0.01","0.012","0.059","8600","4600","5","73","6.8","0.068","1.4"
"Victoria Harbour","VM2","2002-08-05","1","Bottom Water","1.8","0.004","10.8","0.04","0.27","0.21","0.13","26","14","0.45","2","31.4","3.7","8.1","0.007","0.009","0.046","4300","1800","4.8","71","3.8","0.074","1"
"Victoria Harbour","VM2","2002-09-02","1","Surface Water","3.2","0.001","7.3","0.05","0.48","0.34","0.15","26.7","7.2","0.05","1.6","29.2","25","8.4","<0.002","0.021","0.12","1000","450","11.6","170","26","0.008","3.6"
"Victoria Harbour","VM2","2002-09-02","1","Middle Water","2.2","0.001","7.2","0.04","0.44","0.29","0.19","23.2","6.7","0.6","1.6","33","6.1","8","0.013","0.016","0.13","1200","580","3.3","47","7.1","0.043","3.2"
"Victoria Harbour","VM2","2002-09-02","1","Bottom Water","1.3","0.001","8.4","0.03","0.23","0.11","0.13","22.1","8.4","1.4","1.6","34","1.7","7.9","0.008","0.007","0.11","140","50","2.2","30","0.9","0.014","0.2"
"Victoria Harbour","VM2","2002-10-07","1","Surface Water","1.1","0.011","10","0.07","0.57","0.43","0.39","26.1","6","1.2","2.5","31.6","0.6","8","0.035","0.043","0.099","35000","8000","4.5","67","0.9","0.25","0.9"
"Victoria Harbour","VM2","2002-10-07","1","Middle Water","1.3","0.01","9.7","0.05","0.51","0.38","0.36","26.1","8.8","1.2","2.5","31.6","0.6","8","0.03","0.039","0.092","31000","8000","4.6","69","0.8","0.23","0.6"
"Victoria Harbour","VM2","2002-10-07","1","Bottom Water","2","0.01","12.4","0.04","0.45","0.33","0.33","26.1","15","1.2","2.5","31.7","0.8","8","0.029","0.036","0.08","18000","8100","4.8","71","0.8","0.21","0.5"
"Victoria Harbour","VM2","2002-11-06","1","Surface Water","0.8","0.004","4.5","0.06","0.26","0.17","0.15","24.3","5.5","0.84","3.1","32.3","<0.2","8.2","0.018","0.045","0.043","560","250","5.7","82","0.7","0.06","0.5"
"Victoria Harbour","VM2","2002-11-06","1","Middle Water","1","0.004","11.6","0.04","0.35","0.27","0.14","24.2","6.2","0.85","3.1","32.3","<0.2","8.2","0.017","0.044","0.04","520","240","5.9","85","1.2","0.058","0.5"
"Victoria Harbour","VM2","2002-11-06","1","Bottom Water","1.1","0.004","12.7","0.06","0.34","0.25","0.15","24.2","8.3","0.84","3.1","32.3","<0.2","8.3","0.022","0.044","0.042","870","360","5.9","85","1","0.061","0.4"
"Victoria Harbour","VM2","2002-12-02","1","Surface Water","0.8","0.004","13.6","0.06","0.49","0.37","0.34","21.3","4","0.79","2","32.9","<0.2","7.8","0.04","0.042","0.076","15000","9100","6","82","0.9","0.22","0.7"
"Victoria Harbour","VM2","2002-12-02","1","Middle Water","0.7","0.003","13.8","0.05","0.47","0.35","0.28","21.3","4.2","0.75","2","33.2","<0.2","7.8","0.032","0.042","0.076","11000","6100","6.2","85","0.7","0.16","0.6"
"Victoria Harbour","VM2","2002-12-02","1","Bottom Water","0.7","0.003","14.7","0.06","0.45","0.33","0.28","21.3","4.2","0.75","2","33.3","<0.2","7.8","0.032","0.042","0.074","9800","5200","6.5","89","0.8","0.16","0.6"
"Victoria Harbour","VM2","2003-01-15","1","Surface Water","0.7","0.002","7","0.03","0.28","0.21","0.15","16.9","2.1","0.71","2.8","32.7","<0.2","8","0.017","0.016","0.055","200","170","7","89","1.1","0.079","0.8"
"Victoria Harbour","VM2","2003-01-15","1","Middle Water","0.6","0.002","7","0.04","0.26","0.2","0.14","16.9","2.1","0.68","2.8","32.7","<0.2","8","0.016","0.012","0.051","120","120","7","88","2.2","0.079","0.8"
"Victoria Harbour","VM2","2003-01-15","1","Bottom Water","0.7","0.002","6.8","0.04","0.28","0.22","0.14","16.9","2.4","0.66","2.8","32.7","<0.2","8","0.016","0.013","0.049","160","100","7.1","89","1.6","0.073","0.8"
"Victoria Harbour","VM2","2003-02-12","1","Surface Water","<0.5","0.008","6.6","0.04","0.38","0.34","0.22","17.3","2","0.55","3","32.3","<0.2","8.2","0.029","0.006","0.031","490","360","7.5","95","0.2","0.18","1.3"
"Victoria Harbour","VM2","2003-02-12","1","Middle Water","<0.5","0.006","6.7","0.03","0.3","0.27","0.18","17.2","1.5","0.53","3","32.4","<0.2","8.2","0.023","0.005","0.028","370","260","7.3","92","0.3","0.15","1.3"
"Victoria Harbour","VM2","2003-02-12","1","Bottom Water","<0.5","0.005","7.3","0.03","0.25","0.22","0.13","16.9","2.3","0.54","3","32.7","<0.2","8.3","0.017","0.004","0.021","170","150","7.4","93","<0.2","0.1","1"
"Victoria Harbour","VM2","2003-03-19","1","Surface Water","0.5","0.003","7.8","<0.02","0.19","0.16","0.11","19.2","3.7","0.43","2","33.7","<0.2","8.1","0.016","0.004","0.021","580","300","5.4","71","0.3","0.088","1"
"Victoria Harbour","VM2","2003-03-19","1","Middle Water","1","0.003","8.1","<0.02","0.21","0.18","0.11","19.2","6.7","0.41","2","33.7","<0.2","8.1","0.016","0.004","0.024","440","230","5.5","73","<0.2","0.083","0.9"
"Victoria Harbour","VM2","2003-03-19","1","Bottom Water","0.6","0.003","8.9","<0.02","0.19","0.16","0.11","19.2","5.3","0.41","2","33.7","<0.2","8.1","0.016","0.004","0.022","530","260","6","80","0.4","0.085","0.9"
"Victoria Harbour","VM2","2003-04-02","1","Surface Water","0.6","0.008","7.5","0.06","0.5","0.38","0.39","20.6","3.4","0.83","2.5","32.9","<0.2","8","0.049","0.017","0.1","4200","1900","5.4","72","0.7","0.27","1"
"Victoria Harbour","VM2","2003-04-02","1","Middle Water","0.6","0.008","7.8","0.05","0.5","0.39","0.38","20.5","3.8","0.79","2.5","33","<0.2","8","0.046","0.016","0.098","4700","2100","5.4","73","0.6","0.27","1"
"Victoria Harbour","VM2","2003-04-02","1","Bottom Water","1.6","0.008","11.1","0.05","0.46","0.36","0.35","20.3","11","0.77","2.5","33.2","<0.2","8","0.043","0.015","0.087","4000","2000","5.6","76","0.3","0.25","1"
"Victoria Harbour","VM2","2003-05-23","1","Surface Water","1","0.012","7.3","0.05","0.52","0.37","0.36","26.9","3.3","0.61","1.8","31.5","0.4","8.1","0.031","0.015","0.13","19000","13000","5.2","77","4.5","0.21","1.7"
"Victoria Harbour","VM2","2003-05-23","1","Middle Water","1.1","0.01","7.3","0.04","0.51","0.37","0.31","26.9","3.6","0.57","1.8","31.6","1","8.1","0.026","0.015","0.12","26000","16000","5.2","78","3.5","0.17","1.5"
"Victoria Harbour","VM2","2003-05-23","1","Bottom Water","1.5","0.008","10.2","0.04","0.36","0.26","0.23","26.7","11","0.49","1.8","32.2","0.9","8.1","0.015","0.01","0.085","3600","1400","5.1","76","2.6","0.13","1"
"Victoria Harbour","VM2","2003-06-02","1","Surface Water","0.9","0.009","9.5","0.05","0.36","0.29","0.23","26.6","5.1","0.68","1.5","33","<0.2","8.1","0.024","0.011","0.058","4100","2700","4.5","68","1.7","0.16","0.7"
"Victoria Harbour","VM2","2003-06-02","1","Middle Water","0.9","0.008","9.3","0.04","0.37","0.31","0.21","26.6","6.5","0.65","1.5","33.1","<0.2","8.1","0.022","0.01","0.052","15000","8100","4.5","68","1.7","0.15","0.7"
"Victoria Harbour","VM2","2003-06-02","1","Bottom Water","1","0.008","10","0.04","0.33","0.27","0.2","26.6","6.9","0.64","1.5","33.1","<0.2","8.1","0.022","0.008","0.052","21000","9100","4.5","68","1.2","0.14","1"
"Victoria Harbour","VM2","2003-07-03","1","Surface Water","2.2","0.009","4.3","0.06","0.71","0.5","0.3","26.3","4.3","0.41","1.7","27.3","8","8.3","0.018","0.049","0.16","870","260","8.3","120","43","0.094","3.7"
"Victoria Harbour","VM2","2003-07-03","1","Middle Water","1.2","0.002","5","0.03","0.32","0.18","0.17","22.8","4.4","0.86","1.7","33.8","2.2","8.2","0.017","0.024","0.12","930","330","5.1","72","12","0.025","0.8"
"Victoria Harbour","VM2","2003-07-03","1","Bottom Water","0.9","0.001","7.1","<0.02","0.15","0.05","0.1","22.1","5.8","0.97","1.7","34.9","<0.2","8.1","0.016","0.016","0.082","190","80","3.9","54","1.9","<0.005","0.9"
"Victoria Harbour","VM2","2003-08-20","1","Surface Water","2.2","0.004","4.5","0.09","0.62","0.45","0.21","27.2","3.2","0.06","2.4","31.3","9.9","8.3","0.022","0.05","0.12","2400","370","7.5","113","23","0.041","2.5"
"Victoria Harbour","VM2","2003-08-20","1","Middle Water","1.3","0.006","5.6","0.05","0.54","0.37","0.26","26.6","2.4","0.16","2.4","31.8","3.9","8.2","0.021","0.027","0.14","9300","1900","5.8","86","14","0.09","1.7"
"Victoria Harbour","VM2","2003-08-20","1","Bottom Water","1.1","0.005","8.8","0.04","0.42","0.29","0.22","25.4","2.6","0.35","2.4","33.4","2.5","8.1","0.024","0.016","0.11","6200","3200","3.9","57","11","0.094","1.1"
"Victoria Harbour","VM2","2003-09-04","1","Surface Water","0.6","0.011","7.4","0.06","0.54","0.34","0.4","27.3","2.3","1.3","3.5","31.1","<0.2","8","0.04","0.044","0.16","24000","7500","4.6","71","0.8","0.2","0.6"
"Victoria Harbour","VM2","2003-09-04","1","Middle Water","0.6","0.009","7.4","0.05","0.45","0.27","0.34","27.2","2.4","1.2","3.5","31.4","0.5","8","0.034","0.041","0.14","4900","1800","4.9","74","0.6","0.16","0.6"
"Victoria Harbour","VM2","2003-09-04","1","Bottom Water","0.6","0.008","7.6","0.05","0.42","0.27","0.3","26.8","2.7","1.1","3.5","32.2","0.5","8","0.031","0.028","0.12","17000","9000","4.8","73","0.6","0.15","0.6"
"Victoria Harbour","VM2","2003-10-22","1","Surface Water","0.8","0.013","10.4","0.07","0.61","0.47","0.39","26.7","4.2","1.2","2.8","32.4","<0.2","8","0.05","0.05","0.093","7600","4400","4","60","1.1","0.25","1"
"Victoria Harbour","VM2","2003-10-22","1","Middle Water","0.7","0.012","10.7","0.06","0.54","0.39","0.38","26.6","6.8","1.2","2.8","32.5","<0.2","8","0.049","0.05","0.095","3500","1800","4.1","61","1.2","0.23","1"
"Victoria Harbour","VM2","2003-10-22","1","Bottom Water","<0.5","0.012","11.2","0.06","0.56","0.41","0.37","26.6","8.1","1.2","2.8","32.5","<0.2","8","0.048","0.051","0.094","2400","800","4.1","62","1.5","0.22","0.9"
"Victoria Harbour","VM2","2003-11-10","1","Surface Water","0.8","0.006","9","0.04","0.25","0.18","0.17","25.5","3.4","0.51","2.9","32.6","<0.2","8.1","0.022","0.021","0.05","520","360","4.5","67","1.9","0.1","0.5"
"Victoria Harbour","VM2","2003-11-10","1","Middle Water","0.8","0.006","8.9","0.03","0.26","0.19","0.17","25.5","3.5","0.51","2.9","32.8","<0.2","8.1","0.022","0.024","0.048","680","290","5.4","80","1.9","0.1","0.5"
"Victoria Harbour","VM2","2003-11-10","1","Bottom Water","1.2","0.006","9.5","0.03","0.25","0.18","0.17","25.5","5.5","0.51","2.9","32.8","<0.2","8.1","0.022","0.021","0.052","610","300","5.5","81","2","0.097","0.5"
"Victoria Harbour","VM2","2003-12-04","1","Surface Water","0.8","0.006","9","0.06","0.41","0.3","0.22","21.9","3.5","0.98","3.2","33.1","0.3","8.2","0.033","0.039","0.069","19000","17000","5.4","75","1.3","0.11","1.2"
"Victoria Harbour","VM2","2003-12-04","1","Middle Water","0.7","0.005","9.4","0.05","0.36","0.25","0.21","21.9","3.9","0.97","3.2","33.5","<0.2","8.2","0.029","0.038","0.069","5100","4100","5.6","78","1.6","0.1","0.8"
"Victoria Harbour","VM2","2003-12-04","1","Bottom Water","0.9","0.005","9.4","0.04","0.35","0.25","0.19","21.9","4","0.96","3.2","33.5","<0.2","8.2","0.027","0.039","0.064","2300","1900","5.8","80","1.4","0.088","0.9"
"Victoria Harbour","VM2","2004-01-09","1","Surface Water","0.7","0.003","7.3","0.02","0.2","0.18","0.07","18.4","1.8","0.17","3.1","33.3","0.9","8.2","0.012","0.003","0.014","360","230","7.9","103","5.6","0.054","0.9"
"Victoria Harbour","VM2","2004-01-09","1","Middle Water","0.7","0.003","7.2","0.03","0.18","0.16","0.08","18.3","2.2","0.18","3.1","33.3","1.5","8.2","0.013","0.004","0.015","380","250","7.9","102","5.7","0.056","1"
"Victoria Harbour","VM2","2004-01-09","1","Bottom Water","0.8","0.003","7.3","0.02","0.18","0.16","0.08","18.3","2.3","0.18","3.1","33.3","1.7","8.2","0.013","0.003","0.016","290","200","7.9","102","5","0.062","0.9"
"Victoria Harbour","VM2","2004-02-12","1","Surface Water","<0.5","0.003","8.6","0.04","0.3","0.23","0.2","15.9","2.4","0.61","3.1","33.5","<0.2","8","0.024","0.018","0.055","1100","660","6.2","78","0.7","0.13","0.8"
"Victoria Harbour","VM2","2004-02-12","1","Middle Water","0.7","0.003","8","0.04","0.28","0.21","0.19","15.9","3.4","0.62","3.1","33.5","<0.2","8","0.023","0.019","0.053","840","480","6.2","77","0.5","0.12","0.9"
"Victoria Harbour","VM2","2004-02-12","1","Bottom Water","0.6","0.003","8.2","0.03","0.31","0.24","0.2","15.9","3.5","0.61","3.1","33.5","<0.2","8","0.024","0.018","0.056","580","480","6","74","0.6","0.13","0.8"
"Victoria Harbour","VM2","2004-03-11","1","Surface Water","0.6","0.007","5.1","0.06","0.44","0.34","0.33","19.7","5.4","0.63","2.9","33.8","<0.2","8","0.038","0.016","0.08","510","220","7.5","77","0.5","0.23","0.8"
"Victoria Harbour","VM2","2004-03-11","1","Middle Water","0.7","0.007","5.9","0.06","0.44","0.35","0.31","19.7","6.2","0.62","2.9","33.8","<0.2","8","0.038","0.015","0.076","560","320","7.5","78","0.5","0.22","0.9"
"Victoria Harbour","VM2","2004-03-11","1","Bottom Water","0.8","0.006","5.6","0.06","0.44","0.35","0.3","19.7","7.5","0.63","2.9","33.8","<0.2","8","0.036","0.015","0.074","840","390","7.5","78","0.7","0.21","0.6"
"Victoria Harbour","VM2","2004-04-29","1","Surface Water","<0.5","0.004","7.8","0.03","0.16","0.13","0.1","23","2.2","0.25","3.8","33.8","0.3","8.2","0.017","0.006","0.023","1600","950","6.5","92","1.2","0.074","0.4"
"Victoria Harbour","VM2","2004-04-29","1","Middle Water","0.6","0.004","7.8","0.03","0.15","0.12","0.09","23","2.6","0.25","3.8","33.8","<0.2","8.2","0.015","0.006","0.019","2100","1400","5.9","83","1.1","0.068","0.4"
"Victoria Harbour","VM2","2004-04-29","1","Bottom Water","0.5","0.004","8.3","0.03","0.14","0.12","0.1","23","2.8","0.25","3.8","33.8","0.2","8.2","0.014","0.005","0.016","3100","2400","5.5","78","0.8","0.074","0.3"
"Victoria Harbour","VM2","2004-05-24","1","Surface Water","0.6","0.005","8.8","0.03","0.23","0.18","0.15","26","3.8","0.38","2.5","33.5","<0.2","8","0.019","0.009","0.044","37","23","4.7","71","0.7","0.1","0.3"
"Victoria Harbour","VM2","2004-05-24","1","Middle Water","0.5","0.005","8.7","0.03","0.2","0.15","0.15","25.9","3.8","0.39","2.5","33.6","<0.2","8","0.019","0.009","0.045","51","33","4.9","73","0.7","0.099","0.2"
"Victoria Harbour","VM2","2004-05-24","1","Bottom Water","0.7","0.005","9.3","0.02","0.2","0.15","0.15","25.9","5","0.38","2.5","33.6","<0.2","8","0.017","0.008","0.043","37","25","5.4","81","0.7","0.099","0.3"
"Victoria Harbour","VM2","2004-06-14","1","Surface Water","1.3","0.008","9.1","0.05","0.38","0.29","0.23","28.1","4.8","0.16","2.7","32.8","3.2","8","0.03","0.014","0.071","2600","490","5.4","83","6.1","0.14","1"
"Victoria Harbour","VM2","2004-06-14","1","Middle Water","1.4","0.008","9.6","0.05","0.41","0.34","0.21","27.9","4.8","0.18","2.7","32.9","2.5","8.1","0.031","0.013","0.061","3800","2200","5.3","81","5.5","0.14","1.1"
"Victoria Harbour","VM2","2004-06-14","1","Bottom Water","1","0.006","9.6","0.04","0.26","0.21","0.15","27.9","5.3","0.17","2.7","33.1","2.8","8.1","0.024","0.011","0.041","2500","1000","5.4","83","5.4","0.1","0.8"
"Victoria Harbour","VM2","2004-07-21","1","Surface Water","0.9","0.006","7.6","0.05","0.55","0.26","0.43","25.7","3.8","1.3","2.6","27.7","2.3","7.9","0.026","0.05","0.24","2400","910","4.8","69","3.5","0.14","0.7"
"Victoria Harbour","VM2","2004-07-21","1","Middle Water","3.2","0.005","7.8","0.04","0.46","0.24","0.34","25.1","26","1.1","2.6","28.4","1.2","7.9","0.022","0.045","0.17","1300","380","4.7","68","1.9","0.12","0.5"
"Victoria Harbour","VM2","2004-07-21","1","Bottom Water","1.4","0.001","11.5","0.04","0.2","0.11","0.12","23.6","8.5","0.78","2.6","29.9","1.1","8","0.014","0.043","0.047","160","80","4.5","64","0.9","0.032","0.3"
"Victoria Harbour","VM2","2004-08-12","1","Surface Water","1.1","0.009","7.8","0.04","0.51","0.33","0.36","27","2.6","0.39","1.9","28.8","3.8","8","0.026","0.022","0.16","7100","1500","4.5","66","11","0.18","1.2"
"Victoria Harbour","VM2","2004-08-12","1","Middle Water","1.1","0.009","8","0.05","0.49","0.34","0.35","26.1","2.8","0.64","1.9","29.4","3","7.9","0.036","0.019","0.13","22000","5700","4.9","72","7.1","0.2","2.4"
"Victoria Harbour","VM2","2004-08-12","1","Bottom Water","1","0.005","8.9","0.04","0.35","0.24","0.27","24.6","2.7","0.96","1.9","32.6","2","7.9","0.036","0.013","0.098","13000","3200","4.9","70","3.9","0.16","2"
"Victoria Harbour","VM2","2004-09-10","1","Surface Water","1.5","0.011","8.8","0.05","0.33","0.28","0.21","26.9","3.5","1.4","2.5","31.6","0.4","8.2","0.035","0.011","0.041","9600","3800","4","60","3.3","0.16","1.9"
"Victoria Harbour","VM2","2004-09-10","1","Middle Water","0.8","0.008","8.7","0.05","0.27","0.22","0.18","26.7","2.3","1.5","2.5","31.8","<0.2","8.1","0.03","0.01","0.038","10000","3600","3.9","58","2.1","0.13","1"
"Victoria Harbour","VM2","2004-09-10","1","Bottom Water","0.6","0.008","8.6","0.03","0.28","0.23","0.17","26.5","3.6","1.6","2.5","32","<0.2","8.1","0.026","0.01","0.035","5900","1100","4","60","1.1","0.12","0.8"
"Victoria Harbour","VM2","2004-10-08","1","Surface Water","1.1","0.014","11.8","0.07","0.52","0.41","0.39","27.5","6.6","1.3","1.9","32.3","<0.2","8","0.049","0.025","0.081","3900","2200","3.5","53","1.2","0.28","0.9"
"Victoria Harbour","VM2","2004-10-08","1","Middle Water","1.2","0.014","11.9","0.07","0.59","0.48","0.39","27.5","8.2","1.3","1.9","32.3","<0.2","8","0.049","0.024","0.081","8500","4600","3.4","52","1.2","0.28","0.9"
"Victoria Harbour","VM2","2004-10-08","1","Bottom Water","0.8","0.014","12.1","0.06","0.56","0.45","0.39","27.5","6.7","1.3","1.9","32.3","<0.2","8","0.049","0.027","0.079","6600","3500","3.2","49","1","0.28","0.8"
"Victoria Harbour","VM2","2004-11-18","1","Surface Water","<0.5","0.006","8.4","0.04","0.37","0.28","0.24","24","2.3","0.56","1.6","32.7","<0.2","8","0.031","0.016","0.071","2700","1300","5.5","79","1.1","0.15","0.5"
"Victoria Harbour","VM2","2004-11-18","1","Middle Water","0.6","0.007","8.8","0.04","0.39","0.3","0.25","24","2.5","0.56","1.6","32.7","<0.2","8","0.032","0.016","0.071","2500","1100","5.1","73","1.1","0.16","0.5"
"Victoria Harbour","VM2","2004-11-18","1","Bottom Water","1.2","0.005","12.4","0.04","0.33","0.26","0.19","23.9","9.6","0.57","1.6","32.7","0.4","8.1","0.025","0.013","0.058","1500","730","4.9","70","1.2","0.12","0.4"
"Victoria Harbour","VM2","2004-12-01","1","Surface Water","1.2","0.003","11.3","0.03","0.34","0.22","0.19","22.5","6.9","0.86","1.2","33.1","<0.2","8.1","0.022","0.046","0.075","810","340","5.5","77","1.2","0.07","0.6"
"Victoria Harbour","VM2","2004-12-01","1","Middle Water","1.1","0.003","12.1","0.04","0.3","0.18","0.18","22.5","7","0.77","1.2","33.1","0.4","8.1","0.024","0.048","0.072","840","360","5.3","74","0.5","0.057","0.5"
"Victoria Harbour","VM2","2004-12-01","1","Bottom Water","1.9","0.003","12.9","0.04","0.32","0.2","0.18","22.5","10","0.75","1.2","33","0.2","8.1","0.024","0.047","0.072","730","310","5.4","76","0.8","0.064","0.6"
"Victoria Harbour","VM2","2005-01-19","1","Surface Water","0.6","0.005","8.2","0.06","0.65","0.49","0.34","16.7","1.1","0.78","2.5","32.5","<0.2","8.1","0.046","0.022","0.14","27000","23000","5.6","70","1","0.18","1.2"
"Victoria Harbour","VM2","2005-01-19","1","Middle Water","<0.5","0.005","8","0.05","0.51","0.36","0.31","16.7","1.3","0.77","2.5","32.6","<0.2","8.1","0.039","0.022","0.13","6900","4900","6","75","0.8","0.16","0.5"
"Victoria Harbour","VM2","2005-01-19","1","Bottom Water","0.6","0.003","7.5","0.05","0.45","0.29","0.27","16.7","1.5","0.75","2.5","32.6","<0.2","8.1","0.034","0.022","0.14","2800","2200","6","75","0.9","0.11","0.6"
"Victoria Harbour","VM2","2005-02-16","1","Surface Water","0.6","0.005","7.2","0.06","0.55","0.34","0.38","17.4","1","0.93","3.4","31.8","<0.2","8","0.049","0.023","0.19","1000","820","6.6","84","0.9","0.17","0.7"
"Victoria Harbour","VM2","2005-02-16","1","Middle Water","0.6","0.003","6.9","0.04","0.36","0.21","0.25","17.1","1.1","0.86","3.4","32","<0.2","8","0.026","0.011","0.14","1600","1000","6.6","84","0.7","0.098","0.6"
"Victoria Harbour","VM2","2005-02-16","1","Bottom Water","0.8","0.003","7.2","0.04","0.36","0.21","0.24","16.9","1.9","0.85","3.4","32.2","<0.2","8.1","0.025","0.012","0.14","1100","850","6.4","81","0.8","0.092","0.7"
"Victoria Harbour","VM2","2005-03-03","1","Surface Water","<0.5","0.002","7.8","0.02","0.27","0.15","0.18","15.8","1.6","0.61","3.5","32.7","<0.2","8.2","0.016","0.021","0.1","1500","1100","6.9","85","1.1","0.055","0.4"
"Victoria Harbour","VM2","2005-03-03","1","Middle Water","<0.5","0.002","7.8","0.02","0.26","0.14","0.18","15.8","2.1","0.61","3.5","32.7","<0.2","8.3","0.016","0.019","0.1","1900","810","6.8","84","0.8","0.056","0.4"
"Victoria Harbour","VM2","2005-03-03","1","Bottom Water","0.8","0.002","8.4","0.02","0.25","0.14","0.16","15.8","3.6","0.6","3.5","32.7","<0.2","8.3","0.014","0.018","0.095","690","390","6.8","84","1.3","0.042","0.5"
"Victoria Harbour","VM2","2005-04-07","1","Surface Water","0.7","0.006","5.2","0.04","0.38","0.29","0.24","18.9","1.7","0.58","2","33.3","<0.2","8.2","0.03","0.016","0.077","1200","750","5","65","1.5","0.15","1"
"Victoria Harbour","VM2","2005-04-07","1","Middle Water","0.9","0.006","5.4","0.04","0.38","0.29","0.23","18.8","2.4","0.57","2","33.2","<0.2","8.2","0.028","0.015","0.075","1100","690","5.9","77","0.9","0.14","1"
"Victoria Harbour","VM2","2005-04-07","1","Bottom Water","0.8","0.005","5.1","0.03","0.31","0.23","0.2","18.8","2.3","0.56","2","33.3","<0.2","8.2","0.026","0.014","0.067","1600","920","6.1","80","0.8","0.12","0.8"
"Victoria Harbour","VM2","2005-05-05","1","Surface Water","<0.5","0.013","4.6","0.05","0.7","0.42","0.55","24.4","1.7","1.1","1.2","31.4","<0.2","8.1","0.039","0.035","0.24","1900","620","4.6","66","1.3","0.27","0.8"
"Victoria Harbour","VM2","2005-05-05","1","Middle Water","0.9","0.01","4.9","0.05","0.49","0.32","0.37","23.7","3.6","0.86","1.2","32.7","<0.2","8.1","0.029","0.021","0.15","5000","2400","4.7","67","1.3","0.2","0.7"
"Victoria Harbour","VM2","2005-05-05","1","Bottom Water","0.7","0.007","6.7","0.04","0.4","0.26","0.28","23.5","2.7","0.71","1.2","33","0.2","8.1","0.023","0.018","0.12","1900","770","4.9","69","1.6","0.14","0.7"
"Victoria Harbour","VM2","2005-06-02","1","Surface Water","1.2","0.017","13.3","0.06","0.7","0.43","0.51","26.9","6.2","1","1.4","29.6","1.6","8.2","0.035","0.03","0.24","45000","10000","4.4","66","1","0.24","0.8"
"Victoria Harbour","VM2","2005-06-02","1","Middle Water","1.1","0.016","12.7","0.05","0.67","0.41","0.48","26.8","5.4","0.96","1.4","30","1.5","8.2","0.033","0.029","0.23","37000","9000","4.4","66","2.3","0.22","0.8"
"Victoria Harbour","VM2","2005-06-02","1","Bottom Water","1.3","0.013","12.5","0.04","0.51","0.3","0.38","26.8","6.2","0.82","1.4","30.3","1.1","8.2","0.028","0.024","0.19","17000","5600","4.5","66","1.2","0.17","0.7"
"Victoria Harbour","VM2","2005-07-06","1","Surface Water","1.2","0.009","13.9","0.04","0.66","0.3","0.49","26.6","3","1.7","2.2","24.2","1.8","8.2","0.018","0.044","0.32","4600","1000","5.7","81","8.7","0.13","1.6"
"Victoria Harbour","VM2","2005-07-06","1","Middle Water","1.1","0.005","10.9","0.04","0.5","0.26","0.37","23.9","3.1","1.3","2.2","30.2","0.9","8","0.026","0.032","0.21","35000","8500","4.9","69","5.4","0.13","1.2"
"Victoria Harbour","VM2","2005-07-06","1","Bottom Water","1.3","0.005","10.9","0.06","0.46","0.27","0.31","23.5","3.9","1.2","2.2","31.2","0.6","8","0.028","0.026","0.16","21000","5000","3.8","54","3.8","0.12","1"
"Victoria Harbour","VM2","2005-08-10","1","Surface Water","0.8","0.003","4.7","<0.02","0.23","0.19","0.07","26.6","2.1","0.15","2.5","31","1.3","8.2","0.004","0.005","0.031","330","120","6.3","93","5.6","0.037","1.4"
"Victoria Harbour","VM2","2005-08-10","1","Middle Water","0.6","0.003","4.7","<0.02","0.22","0.18","0.08","26.4","2.2","0.16","2.5","31.1","1.6","8.3","0.003","0.005","0.031","350","100","6.3","94","5.7","0.041","1.2"
"Victoria Harbour","VM2","2005-08-10","1","Bottom Water","0.8","0.003","5","<0.02","0.23","0.18","0.09","25.4","3.1","0.2","2.5","31.8","2","8.3","0.006","0.007","0.041","330","140","6.2","90","6","0.042","1.1"
"Victoria Harbour","VM2","2005-09-14","1","Surface Water","1.5","0.007","13.2","0.04","0.42","0.32","0.27","28","7.2","0.61","1.6","31.5","2","7.9","0.029","0.014","0.087","7400","2100","6","91","5.8","0.17","1"
